num_comments,score,ups
2513,2097,8396
1205,2096,13368
401,2096,15699
3869,2090,9754
413,2093,4902
9287,2101,10944
2810,2095,9382
613,2093,3276
502,2101,7961
1360,2100,6116
1020,2093,12503
201,2094,14688
282,2090,7638
1460,2095,19163
743,2094,11416
2809,2094,6918
433,2095,10625
161,2094,4788
620,2094,7102
240,2094,7914
272,2094,6777
28,2096,5229
348,2093,7242
659,2096,8573
695,2092,15490
413,2094,10852
822,2088,16110
373,2098,5999
927,2091,11560
1290,2092,5525
604,2094,6996
1784,2089,12804
660,2093,17191
376,2093,3853
1451,2096,2967
522,2093,4836
1680,2093,14333
1146,2094,19879
517,2089,15491
138,2090,16971
391,2092,6156
359,2093,8110
736,2094,11760
7480,2092,11283
422,2099,8728
4040,2093,16506
187,2090,6362
288,2088,5718
275,2095,4329
302,2095,14234
3045,2097,12974
871,2089,11797
540,2085,24038
331,2094,14005
231,2094,7981
169,2088,6612
854,2089,9335
787,2097,14621
71,2093,9828
202,2093,3333
412,2089,8835
211,2095,10496
725,2086,4811
21167,2088,6864
802,2090,12393
40,2088,6598
329,2090,15533
2906,2093,9523
472,2095,10648
1043,2095,12056
6400,2087,11951
135,2091,9426
1293,2088,18771
338,2091,10936
1359,2094,14042
1695,2091,21136
2890,2090,4839
1249,2092,8604
1578,2087,10257
458,2092,6968
603,2094,12497
351,2089,5870
576,2094,14123
1317,2094,11875
404,2090,14019
80,2091,5361
180,2088,6382
255,2089,11055
806,2085,13218
322,2091,5799
1800,2092,7346
2784,2093,13387
1886,2086,12624
618,2093,2822
657,2089,9027
1471,2087,16310
197,2090,15631
37,2086,7247
10378,2088,9126
906,2085,6078
163,2087,5220
410,2090,4881
297,2091,12569
1110,2089,11353
816,2093,7048
350,2091,12374
738,2087,10311
1395,2091,5572
1319,2086,15357
317,2087,5946
238,2088,6119
850,2085,10184
6812,2085,31976
225,2088,3914
569,2088,7849
1262,2083,11742
1663,2093,11602
892,2089,11894
997,2089,6877
191,2089,15001
1404,2085,10326
134,2082,6487
1390,2088,24931
343,2084,9190
930,2087,17514
397,2090,13455
1429,2089,12553
124,2086,8899
615,2084,8551
914,2088,8806
373,2089,16137
4148,2084,24774
1964,2079,20712
315,2090,8656
446,2087,6527
176,2090,9965
412,2087,11317
263,2083,20219
804,2086,12521
2104,2091,17261
641,2083,5549
1699,2082,7718
1800,2091,15142
1793,2089,3323
104,2089,6066
686,2083,4080
184,2087,9687
352,2086,6595
1359,2088,14087
278,2088,5490
117,2086,13491
258,2086,7677
2282,2085,7264
257,2087,8561
1210,2088,13418
1653,2085,5148
182,2083,17858
810,2081,7900
846,2087,12943
3073,2086,6438
614,2092,7781
2317,2085,12629
386,2091,10041
2888,2091,10498
412,2083,12931
16765,2085,9730
1394,2083,6281
184,2086,10632
456,2083,26574
210,2088,12473
144,2084,8585
3478,2088,27663
398,2083,8064
697,2089,10640
750,2087,10040
141,2084,8150
665,2084,4502
185,2081,3668
78,2081,4107
331,2090,5266
4394,2089,13944
394,2080,5995
89,2082,14801
422,2079,14533
666,2085,5694
1289,2086,12057
468,2085,5343
1599,2089,10589
711,2082,13562
415,2084,4722
308,2089,22408
1677,2084,9375
763,2085,6234
493,2090,6594
1609,2084,5735
686,2085,21244
736,2087,10531
2132,2083,15972
1030,2083,7434
1119,2085,21359
1084,2085,9676
1304,2090,6368
417,2080,6449
253,2077,10543
361,2086,10174
589,2086,10939
187,2085,6316
269,2081,10011
131,2078,6902
3543,2085,11640
704,2086,9501
507,2080,27146
140,2082,4109
1205,2084,8721
1275,2084,5164
1675,2087,13702
312,2085,6087
295,2085,7762
324,2084,12874
390,2085,15627
791,2086,9663
154,2085,9339
633,2083,5088
244,2081,11081
275,2083,5039
240,2077,11898
234,2086,10544
3099,2075,31784
431,2082,8927
887,2076,10062
826,2080,7347
1004,2082,19168
926,2082,5930
1222,2079,5875
2214,2084,8520
458,2081,5604
290,2081,5740
235,2081,5997
773,2078,8068
441,2087,11069
702,2080,4713
201,2078,5389
459,2083,12752
291,2084,12726
409,2084,7595
329,2083,4722
185,2086,4730
83,2079,6997
159,2081,10247
492,2075,10446
772,2078,5938
2433,2078,10582
2845,2081,12469
8665,2082,7503
192,2081,5925
1036,2079,9845
484,2077,6800
521,2078,7147
81,2075,6211
462,2081,4646
745,2080,5577
743,2084,4583
541,2080,13335
2118,2084,13244
834,2081,14593
409,2076,12763
114,2084,12092
213,2083,5287
751,2078,12029
861,2081,16036
829,2075,5476
352,2079,19089
790,2076,4749
509,2075,9186
1733,2082,18569
459,2075,9282
1261,2077,9456
333,2084,6749
227,2080,5615
830,2085,12293
492,2083,11334
427,2084,5564
656,2074,6431
358,2073,6997
191,2075,9786
918,2074,12256
148,2078,6467
488,2076,10563
2807,2075,9024
2802,2082,3850
517,2079,6066
3155,2081,15770
903,2084,8400
1340,2084,3109
647,2074,22705
1674,2079,4659
749,2079,8962
304,2072,11490
383,2077,9092
273,2076,12752
2158,2078,19323
779,2078,18429
695,2075,9863
71,2078,7186
453,2080,10033
4593,2078,14146
341,2080,11293
2121,2082,12884
1821,2080,14631
324,2074,9809
991,2081,12812
878,2081,5353
798,2079,9684
3482,2076,6473
490,2074,14852
721,2079,17041
186,2073,2760
562,2077,2905
160,2074,13671
443,2077,8359
468,2081,6799
214,2079,5319
336,2078,8411
204,2074,9073
99,2074,5534
458,2075,11158
217,2075,14067
704,2081,8800
1033,2081,12752
278,2076,6607
3767,2076,15719
224,2076,4241
465,2077,20184
748,2074,6656
317,2075,16021
351,2075,3634
82,2077,5086
16058,2074,9000
514,2077,7129
418,2077,10023
351,2076,16271
3910,2077,7331
2005,2075,15583
492,2073,22765
1608,2071,10343
467,2078,13066
282,2070,5823
291,2071,6075
237,2074,9094
145,2070,6017
720,2074,22520
507,2072,3778
543,2073,6601
2884,2069,17219
207,2070,11170
242,2068,3419
508,2071,14504
381,2073,7307
166,2079,8040
190,2069,8299
5722,2077,14003
379,2074,6659
239,2074,5236
360,2069,11408
7104,2072,14075
346,2076,15083
227,2074,6104
6522,2075,7726
291,2070,5144
1130,2068,8144
397,2071,10630
229,2074,8357
1134,2073,8912
622,2075,9020
224,2072,6065
116,2077,5717
170,2076,18646
261,2070,13258
1454,2069,6083
2402,2071,6787
337,2072,6145
996,2073,16107
842,2067,6861
1049,2072,9254
336,2074,5447
797,2074,11871
586,2068,23049
1110,2072,20022
111,2074,9150
374,2069,12129
640,2072,14716
125,2071,8786
357,2074,9258
11718,2073,10948
534,2074,9114
127,2074,3349
509,2077,13929
244,2071,6531
486,2067,5804
108,2066,6336
375,2068,3741
368,2070,9149
282,2071,12831
922,2075,8711
871,2072,7247
720,2078,9196
784,2073,12391
793,2077,8766
471,2069,12689
501,2074,5998
365,2067,8789
391,2070,5324
442,2072,14731
417,2069,11094
512,2071,14349
273,2072,4271
145,2064,5012
30,2066,7934
132,2067,5606
1067,2071,4947
927,2071,6167
10749,2065,7723
296,2075,5979
494,2072,20524
717,2075,12815
510,2065,10913
384,2071,8882
219,2065,8659
132,2065,6833
205,2068,13878
437,2069,9656
6049,2068,6299
401,2074,11835
92,2070,7951
703,2070,22039
213,2070,5080
341,2070,23194
283,2070,5140
903,2068,4554
420,2071,4596
2395,2065,19561
1715,2072,15499
521,2067,7866
383,2066,4510
510,2068,5063
158,2068,5518
513,2070,7550
8687,2060,11576
263,2069,6108
61,2072,7008
732,2069,17651
935,2070,4664
1257,2072,12065
680,2065,9117
488,2067,13373
489,2072,6268
468,2064,17260
876,2071,14017
1222,2069,13755
680,2067,8444
736,2068,3814
679,2065,3513
196,2062,6561
744,2070,17056
2210,2067,13463
238,2067,9697
302,2066,7746
2180,2068,20948
7092,2060,39363
673,2072,14536
300,2073,13154
1993,2064,11986
417,2068,8339
1987,2064,7011
233,2063,9876
107,2066,9263
11286,2068,7717
754,2064,5270
383,2069,6570
1108,2062,6923
168,2060,10336
254,2062,5022
490,2068,4630
2839,2063,9678
851,2070,3628
5568,2067,15248
120,2070,6522
431,2066,7036
319,2065,6780
1688,2068,14277
7284,2066,10483
2316,2070,5381
404,2068,11316
1355,2065,15251
292,2069,5038
320,2068,4760
321,2067,5497
374,2063,8358
286,2067,4944
477,2063,6372
197,2071,7979
848,2064,13672
5895,2066,6672
872,2067,6365
599,2068,18101
738,2063,6384
830,2066,3850
131,2064,8058
1413,2066,5220
1335,2064,16686
194,2061,3901
253,2062,7944
309,2059,7410
226,2066,4417
198,2070,7309
1301,2069,7312
476,2068,3908
459,2064,9286
431,2068,11958
357,2062,8234
444,2063,4346
3345,2067,9154
274,2063,4119
429,2062,5669
116,2065,3923
762,2062,12787
950,2062,8779
281,2067,5293
1331,2060,16044
170,2060,7735
363,2068,15429
755,2057,14217
813,2059,10883
1011,2063,26355
266,2064,6591
1483,2058,14034
334,2064,5897
644,2057,17537
818,2068,15937
285,2066,6884
551,2061,6245
104,2062,6981
38,2058,8372
1053,2060,8020
118,2059,5246
721,2058,19357
120,2056,6185
1612,2063,6377
197,2059,4594
2030,2057,14732
700,2060,6302
696,2061,10489
7405,2057,19420
350,2063,5813
1097,2063,5898
198,2065,3114
550,2060,5716
235,2054,11920
198,2056,4660
217,2061,10361
529,2062,13604
345,2064,14759
462,2060,10175
722,2057,6323
1078,2062,6060
313,2059,17659
973,2060,7581
267,2064,7867
698,2062,20590
975,2057,10389
549,2056,14050
648,2060,8926
7923,2058,14013
271,2058,5350
390,2053,6071
291,2060,13679
444,2055,7251
364,2060,21088
13815,2061,7255
1238,2060,7569
505,2055,8295
575,2057,10868
590,2057,7369
148,2058,7952
241,2055,3697
286,2055,5773
625,2063,7649
1088,2061,9502
607,2056,9907
456,2056,4734
9339,2058,8497
347,2053,18569
862,2055,10432
152,2054,3324
294,2055,6445
596,2059,9778
285,2057,15446
728,2062,7049
772,2054,6235
156,2051,19930
946,2052,11848
411,2052,7504
9660,2058,10442
293,2058,5194
1390,2057,15020
403,2051,13990
1090,2053,22300
2415,2054,4519
283,2059,12621
783,2050,12408
286,2055,6705
553,2054,6349
1031,2055,11471
1210,2055,7935
233,2048,4269
168,2052,5554
2709,2051,11050
369,2058,8567
316,2057,15682
632,2049,7525
135,2053,10705
683,2053,17914
557,2059,12275
1201,2053,26892
1096,2054,15327
537,2059,4614
148,2053,16905
295,2057,5750
342,2050,7110
455,2054,4540
579,2053,18405
505,2057,6743
909,2050,7264
432,2050,13881
524,2053,14677
257,2058,6913
256,2053,11275
6005,2052,6529
747,2054,15868
252,2053,8766
803,2052,10636
398,2047,3727
564,2054,14596
635,2056,7958
7817,2050,19264
662,2056,6903
346,2051,18370
653,2049,6355
385,2049,14446
1266,2055,10131
954,2049,10099
1207,2053,12767
768,2048,10854
1474,2046,11248
327,2054,9257
5579,2055,7024
290,2050,7779
831,2052,17307
691,2049,13950
167,2052,10046
17850,2055,13140
333,2053,14779
2226,2050,7666
757,2047,5106
480,2055,5304
634,2051,13688
720,2056,10381
4101,2047,10352
399,2051,5522
954,2047,4463
623,2053,14302
12699,2050,7719
193,2047,4895
282,2045,9638
210,2051,3692
332,2051,5661
330,2054,14683
305,2053,6433
3294,2046,9171
6785,2046,10450
730,2053,10211
726,2050,3750
3167,2050,8825
89,2048,6041
567,2051,4819
705,2046,15426
156,2045,5287
655,2050,6855
770,2046,4198
208,2047,7242
4586,2051,8886
1122,2049,5546
357,2043,5519
298,2046,3161
338,2046,13820
89,2047,9678
875,2051,11555
242,2044,2970
1696,2050,8077
304,2052,5419
1308,2053,8037
825,2043,5058
672,2049,16593
819,2045,6587
1423,2048,10368
344,2051,6841
306,2048,8087
227,2045,4691
525,2043,16762
207,2042,6294
1337,2049,7746
527,2043,4366
1969,2050,7729
528,2048,5050
1021,2046,7966
1293,2043,7460
115,2047,6138
879,2049,4360
153,2046,2843
698,2042,26052
91,2052,7301
12026,2047,11205
407,2042,16771
224,2045,4931
290,2041,8111
301,2042,11492
901,2050,16898
539,2052,5501
373,2047,6260
1206,2047,6956
381,2042,7832
394,2047,8785
20696,2048,11885
265,2048,12771
707,2043,7976
452,2043,16616
266,2046,4005
512,2050,14721
545,2047,11139
566,2046,10458
1107,2046,4281
2445,2041,6142
459,2047,4542
394,2044,7083
603,2050,7499
1334,2042,8265
161,2048,5065
2383,2044,7373
856,2048,9101
420,2048,10271
14630,2045,9096
192,2043,11055
497,2040,8962
512,2040,8861
1318,2039,14554
599,2044,15778
707,2041,5057
743,2047,7896
214,2045,2688
387,2040,18226
730,2043,7779
162,2041,18200
1610,2038,14365
434,2038,4823
1022,2037,6746
776,2040,9941
660,2044,24193
514,2040,7907
3920,2040,8839
482,2042,5969
70,2039,6465
182,2041,19396
568,2043,4209
659,2042,4602
522,2041,13418
443,2042,11552
916,2037,8852
329,2041,4370
179,2041,8695
817,2040,4883
398,2041,8771
184,2042,7867
1164,2041,6816
309,2039,6853
196,2037,13093
23797,2041,13863
116,2042,5606
81,2039,7086
429,2040,10231
512,2044,6963
555,2042,4793
1005,2039,5415
423,2038,4266
894,2043,5091
644,2045,4908
965,2043,6231
8412,2044,7057
656,2039,5209
791,2037,3993
293,2039,13259
577,2040,6560
129,2039,11241
878,2038,8944
1120,2041,27439
170,2041,5646
854,2036,12027
993,2039,7285
69,2040,9572
197,2039,6035
268,2041,4787
166,2035,3484
592,2037,16792
497,2042,16504
425,2037,6073
1955,2045,12547
347,2040,10173
616,2039,12397
291,2041,10282
687,2035,9779
5908,2039,7760
1040,2039,13261
223,2036,9166
5548,2037,12347
1798,2037,8543
23,2035,4906
260,2044,5450
882,2034,6962
527,2038,9897
254,2032,6099
264,2040,4194
570,2040,12015
193,2037,12653
1477,2032,29043
393,2038,5745
362,2041,10221
281,2034,3736
72,2033,8586
828,2034,9579
2033,2031,4702
718,2034,14255
177,2035,13524
1233,2041,4552
419,2041,7728
2892,2039,13734
693,2039,6211
160,2038,4341
1771,2035,18913
139,2030,8039
714,2038,15056
7710,2033,10930
372,2038,11608
2074,2036,6590
127,2042,8447
555,2033,6571
403,2037,4250
566,2036,5223
233,2035,4683
698,2036,4502
429,2030,4401
342,2030,6614
829,2039,6085
207,2039,5221
1656,2039,7882
390,2038,4222
849,2029,5033
91,2035,8376
145,2035,17518
313,2039,11305
286,2032,15211
950,2032,13622
171,2036,4033
70,2034,11883
287,2037,13998
274,2036,11143
655,2038,12986
1415,2036,13993
838,2029,3287
440,2033,8115
180,2033,23457
324,2033,11437
413,2035,14746
169,2036,8490
443,2030,9845
1034,2036,7522
430,2032,3352
158,2036,8295
77,2038,7916
276,2030,11825
54,2035,8189
347,2036,3666
176,2032,7413
6294,2031,9157
5657,2029,9657
224,2032,4216
92,2029,8604
370,2031,18682
409,2034,8448
122,2032,7600
5485,2033,6357
237,2031,8760
318,2033,4173
1073,2029,9110
2614,2030,9873
2943,2035,3955
649,2037,3648
571,2033,5653
1242,2027,25903
148,2035,11279
221,2027,6500
280,2031,3996
453,2032,3416
538,2036,16327
430,2033,14587
1201,2026,13362
2839,2033,9673
1039,2033,9994
835,2028,19139
147,2029,8816
704,2027,4625
163,2030,6657
811,2031,3690
648,2031,10204
1526,2031,8708
1891,2033,7768
388,2031,2672
213,2025,24862
237,2026,8696
244,2026,15547
3398,2034,10918
260,2030,5019
498,2027,13089
9104,2023,9588
172,2033,11434
709,2030,18342
569,2032,4389
169,2026,10189
796,2033,6724
500,2031,6466
496,2028,9309
382,2029,6227
762,2025,4434
1246,2027,27122
337,2026,5341
205,2030,4821
392,2031,9047
396,2027,5884
555,2024,9176
218,2032,23795
2890,2027,7469
1404,2027,11537
735,2030,11641
956,2030,5236
1061,2029,4360
686,2022,7087
457,2031,3726
5790,2028,6309
539,2031,9427
254,2025,11108
314,2032,5843
1598,2028,6476
525,2030,5397
1174,2032,8259
767,2031,4243
1414,2028,11149
227,2026,5851
243,2028,5439
615,2030,4775
991,2028,2753
202,2024,7521
1169,2027,31178
172,2031,13776
301,2022,33422
44,2023,6168
101,2030,10029
576,2030,13402
9770,2023,9578
565,2029,8015
263,2029,9325
576,2030,6628
956,2019,16802
493,2027,11024
9704,2024,11955
175,2028,6654
320,2027,19697
715,2021,10086
375,2021,12050
539,2025,7343
421,2028,19551
853,2031,11522
326,2024,6291
253,2021,10568
275,2028,16504
2873,2023,7120
738,2030,12741
586,2024,4613
1160,2027,5778
833,2024,5517
325,2026,13748
715,2025,4160
2323,2024,10373
660,2021,10238
482,2023,8503
346,2029,9789
125,2023,12003
173,2027,10840
414,2020,13086
1007,2024,11173
173,2026,7875
730,2023,6995
390,2024,3604
313,2026,5455
187,2024,5655
143,2019,3865
251,2027,6777
92,2023,10304
322,2025,5313
8125,2026,12226
501,2023,3893
694,2026,5484
314,2019,20375
5770,2023,13683
416,2019,5310
810,2025,4339
305,2024,6091
149,2020,4258
1426,2020,7263
3738,2023,7025
6019,2026,4643
321,2022,6539
424,2021,14791
570,2017,10659
507,2024,8476
243,2023,15428
815,2020,3338
190,2022,20668
240,2026,5097
414,2024,3891
629,2017,4609
160,2026,6875
16884,2019,12972
206,2017,6948
6168,2025,7738
1570,2020,5179
272,2025,11332
787,2016,4999
449,2020,18326
210,2019,5824
968,2020,12123
675,2019,13000
434,2022,18026
352,2020,19422
206,2017,3013
680,2024,13547
124,2019,7790
496,2026,18429
529,2018,20986
709,2017,6014
1503,2017,18464
360,2018,5561
566,2019,21928
3242,2024,5231
296,2019,12617
110,2023,8630
167,2013,7526
263,2020,31543
151,2019,15042
346,2020,8491
5365,2019,10486
1292,2020,8820
34,2020,6858
257,2024,4311
810,2022,12530
229,2020,5439
7388,2023,10159
172,2013,7154
615,2018,17895
8678,2021,11134
113,2021,8966
179,2019,9420
518,2018,4670
503,2017,6445
648,2017,4722
260,2017,11212
1056,2011,4304
507,2019,11296
229,2015,14381
44,2022,6544
701,2020,11395
268,2017,12507
1495,2015,29307
816,2018,24395
593,2015,9976
222,2020,4649
151,2016,7184
3364,2017,7086
664,2016,7340
1552,2016,9960
412,2015,4331
570,2021,13496
670,2018,5544
42,2016,9618
180,2012,8123
99,2014,7446
191,2014,5181
204,2016,4710
2216,2021,8497
147,2021,2956
269,2012,5064
237,2017,3655
561,2018,5544
249,2019,11237
451,2013,5308
767,2015,10336
462,2013,7790
704,2015,4908
392,2014,21388
663,2011,17208
485,2021,6452
272,2015,13370
293,2013,17297
1197,2015,11965
106,2018,12127
163,2017,4570
351,2013,5663
1133,2017,8932
2999,2020,7117
412,2018,10731
5057,2015,14104
405,2016,9714
230,2018,11707
134,2013,8072
10479,2015,6575
2925,2016,5401
321,2014,5111
318,2015,4968
183,2013,4488
2126,2016,6926
22223,2014,16413
524,2010,7469
597,2019,15356
125,2014,7554
203,2013,5744
466,2011,13941
595,2015,14691
1455,2013,3995
178,2007,19705
1283,2011,3732
1817,2011,7311
4081,2009,10485
24259,2018,11115
500,2014,4160
8716,2010,6782
316,2012,11632
1613,2016,5999
10988,2016,10170
165,2014,9684
861,2007,6271
352,2009,17699
52,2013,7641
107,2016,17426
152,2007,8001
655,2012,4584
230,2017,5196
1062,2012,5958
1593,2009,7292
944,2010,5089
139,2010,6941
187,2016,20296
116,2011,6547
388,2006,19671
778,2010,4425
1892,2014,12740
3136,2010,7247
1886,2010,6649
802,2013,9557
934,2009,7810
308,2010,9913
730,2010,10422
703,2012,9446
248,2014,4648
545,2012,8401
535,2006,21487
1205,2010,8788
298,2007,7523
158,2008,14443
618,2009,3462
258,2011,5265
408,2013,3892
68,2008,7658
288,2008,3435
116,2008,5368
338,2009,8661
1004,2009,19228
993,2012,9787
5212,2013,7283
2072,2008,5660
1332,2008,7290
353,2002,11087
276,2008,5052
172,2011,13359
179,2007,5465
2143,2008,8084
562,2013,11645
709,2010,15339
1122,2011,6348
338,2009,8402
1519,2005,7548
180,2004,9244
1580,2004,18571
127,2003,11030
1468,2008,14089
119,2005,7018
31230,2002,18855
83,2008,7804
6281,2007,17814
859,2006,3764
788,2004,15727
467,2007,16043
1180,2011,4737
1739,2009,14594
319,2011,7810
385,2005,11318
14615,2011,10532
449,2000,13048
1555,2011,8600
635,2007,14807
1252,2000,14855
5431,2011,20831
1152,2008,4562
249,2005,16027
341,2004,18085
226,2004,14880
358,2006,5147
827,2002,10607
314,2003,6587
245,2004,10839
409,2004,3251
134,2006,4374
179,2010,6059
859,2005,6275
530,2003,8393
560,2007,9489
205,2002,7393
792,1998,3852
1216,2002,3572
365,2006,4636
3806,2003,6599
967,1998,16273
880,2001,8376
663,2004,11266
491,2005,7769
1470,2003,7144
563,2003,6684
290,2002,6334
2332,2003,5879
2037,2007,5053
329,2000,4927
331,2002,5808
1880,1998,6878
1202,2006,6887
264,2002,3125
339,2003,3282
698,2001,19697
586,2003,5189
1866,2005,11312
1560,2000,7244
1315,2001,3735
208,2002,5764
1261,2002,6058
189,1997,4971
427,2008,7315
6931,2007,9010
471,2006,3250
164,2006,6155
2033,2005,7700
3346,2001,12790
207,2001,4215
438,2000,3566
335,2000,3564
333,2000,8596
308,2001,4783
615,2006,6798
1716,2001,13141
93,2006,3742
1172,2002,12773
495,2001,11468
1011,2004,5715
4773,1997,9628
401,2000,2812
562,2003,5702
1310,2002,8563
354,2002,3993
1425,2004,9164
784,1997,7996
767,2000,7279
668,1999,13011
306,1995,4317
1089,1998,17470
9060,1996,9022
3218,2001,5445
1929,2001,10432
4596,1996,13067
458,2001,3987
784,1993,6130
115,1992,6656
869,2004,7586
21191,1998,10091
291,1995,4298
200,2001,4261
9252,2001,22049
408,1998,3651
501,2000,4214
232,2001,5010
857,2002,4412
651,1992,5651
915,1995,7022
758,1995,12012
677,1994,10195
1269,2002,7475
686,1994,13516
539,1994,5947
459,1994,2146
347,1996,5682
304,1995,4770
140,1996,4925
1353,1999,10203
480,1995,8391
88,1998,6023
1149,1991,15003
295,1996,13659
474,2002,5119
630,1992,6286
2197,1996,7946
735,1995,11138
2274,1994,8751
1304,1990,7125
821,1997,6119
302,1990,4583
4381,1995,6019
374,1993,8079
518,2001,13888
437,1992,6685
775,1996,9752
691,1994,4473
1464,1995,5929
638,1994,2975
367,1995,7451
118,1991,4596
1572,1989,5555
479,1994,6946
398,1999,4966
145,1994,4958
150,1995,3079
224,1989,3960
386,1989,10227
478,1999,8767
1040,1995,7436
496,1993,4929
769,1992,8018
86,1994,4110
333,1991,10662
12994,1989,7870
704,1994,6358
1817,1994,9929
1530,1987,9282
955,1996,7644
210,1993,3986
263,1994,5000
1279,1992,7697
3569,1994,7915
964,1993,4861
239,1993,5433
1822,1992,7313
713,1992,7003
670,1988,6667
2239,1995,6032
172,1991,5247
355,1987,5775
239,1992,4991
934,1986,9097
2492,1991,29292
